,MturkId,Userid,EmailId,TrainingPeriod,Trial,Condition,Decision,EmailType,Action,Confidence,ReactionTime,Correct
1206,A25J8R3YQXAC61,944017585,1106,preTraining,7,GPT-Plain,false,ham,4,4,21632,1
1207,A25J8R3YQXAC61,944017585,858,preTraining,8,GPT-Plain,false,ham,4,4,41503,1
1208,A25J8R3YQXAC61,944017585,1042,preTraining,9,GPT-Plain,false,ham,4,4,27349,1
1209,A25J8R3YQXAC61,944017585,434,preTraining,10,GPT-Plain,true,phishing,4,4,39105,1
1210,A25J8R3YQXAC61,944017585,66,Training,1,GPT-Plain,true,phishing,4,4,2545,1
1211,A25J8R3YQXAC61,944017585,1102,Training,2,GPT-Plain,true,ham,2,4,1892,0
1212,A25J8R3YQXAC61,944017585,802,Training,3,GPT-Plain,false,ham,4,4,2295,1
1213,A25J8R3YQXAC61,944017585,457,Training,4,GPT-Plain,true,phishing,4,4,1024,1
1214,A25J8R3YQXAC61,944017585,882,Training,5,GPT-Plain,false,ham,4,4,855,1
1215,A25J8R3YQXAC61,944017585,521,Training,6,GPT-Plain,true,phishing,4,4,1146,1
1216,A25J8R3YQXAC61,944017585,918,Training,7,GPT-Plain,true,ham,4,4,1156,0
1217,A25J8R3YQXAC61,944017585,1326,Training,8,GPT-Plain,false,ham,4,4,23115,1
1218,A25J8R3YQXAC61,944017585,686,Training,9,GPT-Plain,true,phishing,4,4,901,1
1219,A25J8R3YQXAC61,944017585,1042,Training,10,GPT-Plain,false,ham,4,4,1981,1
1220,A25J8R3YQXAC61,944017585,1058,Training,11,GPT-Plain,false,ham,4,4,1312,1
1221,A25J8R3YQXAC61,944017585,946,Training,12,GPT-Plain,false,ham,4,4,895,1
1222,A25J8R3YQXAC61,944017585,250,Training,13,GPT-Plain,true,phishing,4,4,861,1
1223,A25J8R3YQXAC61,944017585,1214,Training,14,GPT-Plain,false,ham,4,4,1224,1
1224,A25J8R3YQXAC61,944017585,1426,Training,15,GPT-Plain,false,ham,4,4,1695,1
1225,A25J8R3YQXAC61,944017585,242,Training,16,GPT-Plain,true,phishing,4,4,1183,1
1226,A25J8R3YQXAC61,944017585,1246,Training,17,GPT-Plain,false,ham,4,4,1082,1
1227,A25J8R3YQXAC61,944017585,158,Training,18,GPT-Plain,true,phishing,4,4,961,1
1228,A25J8R3YQXAC61,944017585,110,Training,19,GPT-Plain,true,phishing,4,4,1362,1
1229,A25J8R3YQXAC61,944017585,230,Training,20,GPT-Plain,true,phishing,4,4,1011,1
1230,A25J8R3YQXAC61,944017585,930,Training,21,GPT-Plain,false,ham,4,4,945,1
1231,A25J8R3YQXAC61,944017585,206,Training,22,GPT-Plain,true,phishing,4,4,1477,1
1232,A25J8R3YQXAC61,944017585,358,Training,23,GPT-Plain,false,phishing,4,4,1235,0
1233,A25J8R3YQXAC61,944017585,114,Training,24,GPT-Plain,true,phishing,4,4,1148,1
1234,A25J8R3YQXAC61,944017585,998,Training,25,GPT-Plain,false,ham,4,4,886,1
1235,A25J8R3YQXAC61,944017585,778,Training,26,GPT-Plain,false,ham,4,4,597,1
1236,A25J8R3YQXAC61,944017585,878,Training,27,GPT-Plain,false,ham,4,4,736,1
1237,A25J8R3YQXAC61,944017585,1294,Training,28,GPT-Plain,false,ham,4,3,1564,1
1238,A25J8R3YQXAC61,944017585,453,Training,29,GPT-Plain,true,phishing,4,4,637,1
1239,A25J8R3YQXAC61,944017585,338,Training,30,GPT-Plain,true,phishing,4,4,891,1
1240,A25J8R3YQXAC61,944017585,362,Training,31,GPT-Plain,true,phishing,4,4,2040,1
1241,A25J8R3YQXAC61,944017585,1450,Training,32,GPT-Plain,false,ham,4,4,719,1
1242,A25J8R3YQXAC61,944017585,609,Training,33,GPT-Plain,true,phishing,4,4,7016,1
1243,A25J8R3YQXAC61,944017585,982,Training,34,GPT-Plain,false,ham,4,4,760,1
1244,A25J8R3YQXAC61,944017585,1002,Training,35,GPT-Plain,false,ham,4,4,824,1
1245,A25J8R3YQXAC61,944017585,178,Training,36,GPT-Plain,true,phishing,4,4,905,1
1246,A25J8R3YQXAC61,944017585,322,Training,37,GPT-Plain,false,phishing,2,3,1000,0
1247,A25J8R3YQXAC61,944017585,866,Training,38,GPT-Plain,false,ham,4,4,992,1
1248,A25J8R3YQXAC61,944017585,473,Training,39,GPT-Plain,true,phishing,4,4,1023,1
1249,A25J8R3YQXAC61,944017585,577,Training,40,GPT-Plain,true,phishing,4,4,732,1
1250,A25J8R3YQXAC61,944017585,1366,postTraining,1,GPT-Plain,false,ham,4,4,1171,1
1251,A25J8R3YQXAC61,944017585,306,postTraining,2,GPT-Plain,true,phishing,4,4,16669,1
1252,A25J8R3YQXAC61,944017585,282,postTraining,3,GPT-Plain,true,phishing,4,4,24933,1
1253,A25J8R3YQXAC61,944017585,30,postTraining,4,GPT-Plain,true,phishing,4,4,7434,1
1254,A25J8R3YQXAC61,944017585,374,postTraining,5,GPT-Plain,true,phishing,4,4,7047,1
1255,A25J8R3YQXAC61,944017585,1178,postTraining,6,GPT-Plain,false,ham,4,4,13966,1
1256,A25J8R3YQXAC61,944017585,66,postTraining,7,GPT-Plain,true,phishing,4,4,13389,1
1257,A25J8R3YQXAC61,944017585,642,postTraining,8,GPT-Plain,true,phishing,4,4,6786,1
1258,A25J8R3YQXAC61,944017585,1146,postTraining,9,GPT-Plain,false,ham,4,4,15451,1
1259,A25J8R3YQXAC61,944017585,958,postTraining,10,GPT-Plain,false,ham,4,4,10748,1
1260,A1DZMZTXWOM9MR,705472585,1362,preTraining,1,GPT-Plain,false,ham,4,0,71286,1
1261,AR4FNR7Z2WLC8,393415608,553,preTraining,1,GPT-Plain,true,phishing,4,4,30967,1
1262,A1DZMZTXWOM9MR,705472585,410,preTraining,2,GPT-Plain,true,phishing,4,5,83581,1
1263,AR4FNR7Z2WLC8,393415608,674,preTraining,2,GPT-Plain,true,phishing,4,4,30874,1
1264,A1DZMZTXWOM9MR,705472585,310,preTraining,3,GPT-Plain,true,phishing,4,5,44247,1
1265,AR4FNR7Z2WLC8,393415608,902,preTraining,3,GPT-Plain,false,ham,3,3,18755,1
1266,AR4FNR7Z2WLC8,393415608,1382,preTraining,4,GPT-Plain,false,ham,3,3,56923,1
1267,A1DZMZTXWOM9MR,705472585,174,preTraining,4,GPT-Plain,false,phishing,2,3,29867,0
1268,AR4FNR7Z2WLC8,393415608,998,preTraining,5,GPT-Plain,false,ham,3,3,24346,1
1269,AR4FNR7Z2WLC8,393415608,54,preTraining,6,GPT-Plain,true,phishing,4,4,34816,1
1270,A1DZMZTXWOM9MR,705472585,1162,preTraining,5,GPT-Plain,false,ham,3,3,75310,1
1271,AR4FNR7Z2WLC8,393415608,710,preTraining,7,GPT-Plain,true,phishing,4,4,23047,1
1272,A1DZMZTXWOM9MR,705472585,1038,preTraining,6,GPT-Plain,false,ham,3,3,49063,1
1273,AR4FNR7Z2WLC8,393415608,230,preTraining,8,GPT-Plain,true,phishing,4,4,14620,1
1274,AR4FNR7Z2WLC8,393415608,782,preTraining,9,GPT-Plain,false,ham,3,3,44278,1
1275,AR4FNR7Z2WLC8,393415608,214,preTraining,10,GPT-Plain,true,phishing,4,4,14264,1
1276,A1DZMZTXWOM9MR,705472585,493,preTraining,7,GPT-Plain,true,phishing,4,5,34604,1
1277,AR4FNR7Z2WLC8,393415608,1046,Training,1,GPT-Plain,true,ham,2,3,3738,0
1278,A1DZMZTXWOM9MR,705472585,74,preTraining,8,GPT-Plain,true,phishing,4,5,82450,1
1279,AR4FNR7Z2WLC8,393415608,1070,Training,2,GPT-Plain,true,ham,3,3,9910,0
1280,AR4FNR7Z2WLC8,393415608,1226,Training,3,GPT-Plain,true,ham,4,3,8248,0
1281,A1DZMZTXWOM9MR,705472585,1394,preTraining,9,GPT-Plain,false,ham,4,0,42328,1
1282,AR4FNR7Z2WLC8,393415608,802,Training,4,GPT-Plain,false,ham,2,3,5753,1
1283,AR4FNR7Z2WLC8,393415608,1106,Training,5,GPT-Plain,false,ham,3,4,4519,1
1284,AR4FNR7Z2WLC8,393415608,190,Training,6,GPT-Plain,true,phishing,3,3,4703,1
1285,A1DZMZTXWOM9MR,705472585,1378,preTraining,10,GPT-Plain,false,ham,4,4,52676,1
1286,AR4FNR7Z2WLC8,393415608,682,Training,7,GPT-Plain,true,phishing,4,3,4309,1
1287,AR4FNR7Z2WLC8,393415608,378,Training,8,GPT-Plain,true,phishing,4,3,4149,1
1288,A1DZMZTXWOM9MR,705472585,890,Training,1,GPT-Plain,true,ham,4,5,7817,0
1289,AR4FNR7Z2WLC8,393415608,810,Training,9,GPT-Plain,false,ham,3,3,3856,1
1290,AR4FNR7Z2WLC8,393415608,1026,Training,10,GPT-Plain,false,ham,3,4,3472,1
1291,AR4FNR7Z2WLC8,393415608,1458,Training,11,GPT-Plain,false,ham,3,4,3900,1
1292,A1DZMZTXWOM9MR,705472585,1266,Training,2,GPT-Plain,false,ham,4,0,20759,1
1293,AR4FNR7Z2WLC8,393415608,186,Training,12,GPT-Plain,true,phishing,4,3,2948,1
1294,A1DZMZTXWOM9MR,705472585,525,Training,3,GPT-Plain,true,phishing,4,5,3991,1
1295,AR4FNR7Z2WLC8,393415608,830,Training,13,GPT-Plain,false,ham,2,3,3348,1
1296,AR4FNR7Z2WLC8,393415608,990,Training,14,GPT-Plain,true,ham,3,3,5434,0
1297,A1DZMZTXWOM9MR,705472585,882,Training,4,GPT-Plain,false,ham,2,4,3528,1
1298,AR4FNR7Z2WLC8,393415608,1066,Training,15,GPT-Plain,false,ham,3,3,3725,1
1299,AR4FNR7Z2WLC8,393415608,666,Training,16,GPT-Plain,false,phishing,3,3,3089,0
1300,A1DZMZTXWOM9MR,705472585,569,Training,5,GPT-Plain,true,phishing,1,4,4658,1
1301,AR4FNR7Z2WLC8,393415608,178,Training,17,GPT-Plain,false,phishing,3,3,4723,0
1302,AR4FNR7Z2WLC8,393415608,946,Training,18,GPT-Plain,false,ham,3,3,2985,1
1303,A1DZMZTXWOM9MR,705472585,778,Training,6,GPT-Plain,false,ham,2,3,6489,1
1304,AR4FNR7Z2WLC8,393415608,529,Training,19,GPT-Plain,true,phishing,4,3,3012,1
1305,AR4FNR7Z2WLC8,393415608,1090,Training,20,GPT-Plain,false,ham,3,3,3052,1
1306,AR4FNR7Z2WLC8,393415608,362,Training,21,GPT-Plain,true,phishing,4,3,3228,1
1307,A1DZMZTXWOM9MR,705472585,742,Training,7,GPT-Plain,false,phishing,2,3,3001,0
1308,AR4FNR7Z2WLC8,393415608,910,Training,22,GPT-Plain,false,ham,3,3,2107,1
1309,AR4FNR7Z2WLC8,393415608,1174,Training,23,GPT-Plain,false,ham,2,3,3150,1
1310,A1DZMZTXWOM9MR,705472585,974,Training,8,GPT-Plain,true,ham,3,5,4837,0
1311,AR4FNR7Z2WLC8,393415608,274,Training,24,GPT-Plain,true,phishing,4,3,3118,1
1312,A1DZMZTXWOM9MR,705472585,86,Training,9,GPT-Plain,true,phishing,4,5,7408,1
1313,AR4FNR7Z2WLC8,393415608,477,Training,25,GPT-Plain,true,phishing,4,3,2970,1
1314,AR4FNR7Z2WLC8,393415608,1158,Training,26,GPT-Plain,false,ham,3,3,2783,1
1315,AR4FNR7Z2WLC8,393415608,505,Training,27,GPT-Plain,true,phishing,4,3,2233,1
1316,A1DZMZTXWOM9MR,705472585,1390,Training,10,GPT-Plain,false,ham,3,4,2905,1
1317,AR4FNR7Z2WLC8,393415608,1418,Training,28,GPT-Plain,false,ham,3,3,3026,1
1318,A1DZMZTXWOM9MR,705472585,1278,Training,11,GPT-Plain,false,ham,3,3,2881,1
1319,AR4FNR7Z2WLC8,393415608,593,Training,29,GPT-Plain,false,phishing,3,4,2051,0
1320,AR4FNR7Z2WLC8,393415608,110,Training,30,GPT-Plain,true,phishing,4,3,2721,1
1321,A1DZMZTXWOM9MR,705472585,1174,Training,12,GPT-Plain,false,ham,4,3,1875,1
1322,AR4FNR7Z2WLC8,393415608,14,Training,31,GPT-Plain,true,phishing,3,3,2524,1
1323,A1DZMZTXWOM9MR,705472585,814,Training,13,GPT-Plain,false,ham,4,1,1627,1
1324,AR4FNR7Z2WLC8,393415608,601,Training,32,GPT-Plain,true,phishing,4,3,3073,1
1325,AR4FNR7Z2WLC8,393415608,714,Training,33,GPT-Plain,false,phishing,2,3,3322,0
1326,A1DZMZTXWOM9MR,705472585,414,Training,14,GPT-Plain,true,phishing,2,5,2311,1
1327,AR4FNR7Z2WLC8,393415608,250,Training,34,GPT-Plain,false,phishing,3,3,3779,0
1328,AR4FNR7Z2WLC8,393415608,1166,Training,35,GPT-Plain,false,ham,3,3,3714,1
1329,A1DZMZTXWOM9MR,705472585,718,Training,15,GPT-Plain,true,phishing,4,5,3340,1
1330,A1DZMZTXWOM9MR,705472585,946,Training,16,GPT-Plain,false,ham,4,0,1706,1
1331,A1DZMZTXWOM9MR,705472585,650,Training,17,GPT-Plain,true,phishing,4,5,1647,1
1332,A1DZMZTXWOM9MR,705472585,178,Training,18,GPT-Plain,false,phishing,3,0,1429,0
1333,A1DZMZTXWOM9MR,705472585,38,Training,19,GPT-Plain,true,phishing,4,5,6262,1
1334,AR4FNR7Z2WLC8,393415608,934,Training,36,GPT-Plain,false,ham,3,3,2978,1
1335,A1DZMZTXWOM9MR,705472585,818,Training,20,GPT-Plain,false,ham,3,0,1572,1
1336,AR4FNR7Z2WLC8,393415608,585,Training,37,GPT-Plain,true,phishing,4,3,2832,1
1337,AR4FNR7Z2WLC8,393415608,842,Training,38,GPT-Plain,false,ham,3,3,12472,1
1338,A1DZMZTXWOM9MR,705472585,1442,Training,21,GPT-Plain,false,ham,2,4,2227,1
1339,AR4FNR7Z2WLC8,393415608,746,Training,39,GPT-Plain,true,phishing,4,3,2710,1
1340,AR4FNR7Z2WLC8,393415608,146,Training,40,GPT-Plain,false,phishing,3,3,2141,0
1341,A1DZMZTXWOM9MR,705472585,302,Training,22,GPT-Plain,true,phishing,4,5,1571,1
1342,AR4FNR7Z2WLC8,393415608,1286,postTraining,1,GPT-Plain,false,ham,2,3,22411,1
1343,AR4FNR7Z2WLC8,393415608,1070,postTraining,2,GPT-Plain,true,ham,3,-1,12467,0
1344,AR4FNR7Z2WLC8,393415608,505,postTraining,3,GPT-Plain,true,phishing,4,3,20982,1
1345,AR4FNR7Z2WLC8,393415608,118,postTraining,4,GPT-Plain,true,phishing,4,3,8777,1
1346,A1DZMZTXWOM9MR,705472585,1282,Training,23,GPT-Plain,false,ham,2,4,1856,1
1347,AR4FNR7Z2WLC8,393415608,1402,postTraining,5,GPT-Plain,true,ham,3,3,11647,0
1348,AR4FNR7Z2WLC8,393415608,654,postTraining,6,GPT-Plain,true,phishing,4,3,18508,1
1349,A1DZMZTXWOM9MR,705472585,726,Training,24,GPT-Plain,true,phishing,4,5,2585,1
1350,AR4FNR7Z2WLC8,393415608,902,postTraining,7,GPT-Plain,false,ham,3,3,9048,1
1351,AR4FNR7Z2WLC8,393415608,54,postTraining,8,GPT-Plain,true,phishing,4,3,15392,1
1352,A1DZMZTXWOM9MR,705472585,798,Training,25,GPT-Plain,false,ham,3,0,1661,1
1353,AR4FNR7Z2WLC8,393415608,862,postTraining,9,GPT-Plain,false,ham,2,3,13025,1
1354,AR4FNR7Z2WLC8,393415608,1422,postTraining,10,GPT-Plain,false,ham,2,3,15238,1
1355,A1DZMZTXWOM9MR,705472585,581,Training,26,GPT-Plain,false,phishing,1,4,1591,0
1356,A1DZMZTXWOM9MR,705472585,114,Training,27,GPT-Plain,true,phishing,4,5,4244,1
1357,A1DZMZTXWOM9MR,705472585,1110,Training,28,GPT-Plain,true,ham,2,5,1575,0
1358,A1DZMZTXWOM9MR,705472585,902,Training,29,GPT-Plain,false,ham,3,0,3610,1
1359,A1DZMZTXWOM9MR,705472585,1310,Training,30,GPT-Plain,false,ham,3,4,1677,1
1360,A1DZMZTXWOM9MR,705472585,446,Training,31,GPT-Plain,true,phishing,3,5,1541,1
1361,A1DZMZTXWOM9MR,705472585,218,Training,32,GPT-Plain,true,phishing,3,5,1863,1
1362,A1DZMZTXWOM9MR,705472585,50,Training,33,GPT-Plain,true,phishing,4,5,1606,1
1363,A1DZMZTXWOM9MR,705472585,670,Training,34,GPT-Plain,true,phishing,4,5,1506,1
1364,A1DZMZTXWOM9MR,705472585,146,Training,35,GPT-Plain,true,phishing,2,4,1349,1
1365,A1DZMZTXWOM9MR,705472585,1422,Training,36,GPT-Plain,false,ham,3,3,1554,1
1366,A1DZMZTXWOM9MR,705472585,790,Training,37,GPT-Plain,false,ham,3,0,1613,1
1367,A1DZMZTXWOM9MR,705472585,194,Training,38,GPT-Plain,true,phishing,4,5,1477,1
1368,A1DZMZTXWOM9MR,705472585,810,Training,39,GPT-Plain,false,ham,3,0,2064,1
1369,A1DZMZTXWOM9MR,705472585,350,Training,40,GPT-Plain,true,phishing,4,5,1362,1
1370,A1DZMZTXWOM9MR,705472585,1426,postTraining,1,GPT-Plain,false,ham,3,3,4941,1
1371,A1DZMZTXWOM9MR,705472585,350,postTraining,2,GPT-Plain,true,phishing,4,5,50239,1
1372,A1DZMZTXWOM9MR,705472585,994,postTraining,3,GPT-Plain,false,ham,3,4,14423,1
1373,A1DZMZTXWOM9MR,705472585,549,postTraining,4,GPT-Plain,true,phishing,4,5,26760,1
1374,A1DZMZTXWOM9MR,705472585,1382,postTraining,5,GPT-Plain,false,ham,3,0,15662,1
1375,A1DZMZTXWOM9MR,705472585,1214,postTraining,6,GPT-Plain,false,ham,3,0,38670,1
1376,A1DZMZTXWOM9MR,705472585,418,postTraining,7,GPT-Plain,true,phishing,2,5,25629,1
1377,A1DZMZTXWOM9MR,705472585,134,postTraining,8,GPT-Plain,true,phishing,4,5,40131,1
1378,A1DZMZTXWOM9MR,705472585,1106,postTraining,9,GPT-Plain,false,ham,3,0,15884,1
1379,A1DZMZTXWOM9MR,705472585,1274,postTraining,10,GPT-Plain,false,ham,3,3,19869,1
1380,AIXZNUNYZHM4I,283656266,1302,preTraining,1,GPT-Plain,true,ham,3,1,12094,0
1381,AIXZNUNYZHM4I,283656266,14,preTraining,2,GPT-Plain,true,phishing,3,3,123125,1
1382,AIXZNUNYZHM4I,283656266,1198,preTraining,3,GPT-Plain,true,ham,3,-1,34682,0
1383,AIXZNUNYZHM4I,283656266,414,preTraining,4,GPT-Plain,false,phishing,3,1,100185,0
1384,AIXZNUNYZHM4I,283656266,374,preTraining,5,GPT-Plain,false,phishing,3,1,11468,0
1385,AIXZNUNYZHM4I,283656266,962,preTraining,6,GPT-Plain,true,ham,2,3,25282,0
1386,AIXZNUNYZHM4I,283656266,66,preTraining,7,GPT-Plain,true,phishing,4,1,31291,1
1387,AIXZNUNYZHM4I,283656266,1270,preTraining,8,GPT-Plain,true,ham,3,1,30162,0
1388,AIXZNUNYZHM4I,283656266,585,preTraining,9,GPT-Plain,true,phishing,4,1,21066,1
1389,AIXZNUNYZHM4I,283656266,1034,preTraining,10,GPT-Plain,false,ham,3,3,14071,1
1390,AIXZNUNYZHM4I,283656266,1454,Training,1,GPT-Plain,false,ham,4,1,21660,1
1391,AIXZNUNYZHM4I,283656266,1274,Training,2,GPT-Plain,true,ham,3,5,24414,0
1392,AIXZNUNYZHM4I,283656266,942,Training,3,GPT-Plain,true,ham,3,3,13428,0
1393,AIXZNUNYZHM4I,283656266,549,Training,4,GPT-Plain,true,phishing,3,1,3453,1
1394,AIXZNUNYZHM4I,283656266,354,Training,5,GPT-Plain,true,phishing,3,3,3707,1
1395,AIXZNUNYZHM4I,283656266,122,Training,6,GPT-Plain,false,phishing,3,3,3027,0
1396,AIXZNUNYZHM4I,283656266,1206,Training,7,GPT-Plain,true,ham,3,1,9779,0
1397,AIXZNUNYZHM4I,283656266,1402,Training,8,GPT-Plain,false,ham,3,1,4609,1
1398,AIXZNUNYZHM4I,283656266,690,Training,9,GPT-Plain,true,phishing,4,3,11409,1
1399,AIXZNUNYZHM4I,283656266,1150,Training,10,GPT-Plain,false,ham,3,1,2804,1
1400,AIXZNUNYZHM4I,283656266,473,Training,11,GPT-Plain,true,phishing,3,1,3151,1
1401,AIXZNUNYZHM4I,283656266,406,Training,12,GPT-Plain,true,phishing,3,3,2560,1
1402,AIXZNUNYZHM4I,283656266,465,Training,13,GPT-Plain,false,phishing,3,2,2952,0
1403,AIXZNUNYZHM4I,283656266,1398,Training,14,GPT-Plain,false,ham,3,1,2435,1
1404,AIXZNUNYZHM4I,283656266,513,Training,15,GPT-Plain,true,phishing,3,1,1860,1
1405,AIXZNUNYZHM4I,283656266,1278,Training,16,GPT-Plain,false,ham,3,1,7532,1
1406,AIXZNUNYZHM4I,283656266,597,Training,17,GPT-Plain,true,phishing,4,3,2795,1
1407,AIXZNUNYZHM4I,283656266,1214,Training,18,GPT-Plain,true,ham,3,1,2461,0
1408,AIXZNUNYZHM4I,283656266,1226,Training,19,GPT-Plain,true,ham,3,1,8234,0
1409,AIXZNUNYZHM4I,283656266,862,Training,20,GPT-Plain,true,ham,3,1,2495,0
1410,AIXZNUNYZHM4I,283656266,521,Training,21,GPT-Plain,false,phishing,3,1,3125,0
1411,AIXZNUNYZHM4I,283656266,934,Training,22,GPT-Plain,true,ham,3,1,3258,0
1412,AIXZNUNYZHM4I,283656266,370,Training,23,GPT-Plain,false,phishing,3,3,6782,0
1413,AIXZNUNYZHM4I,283656266,978,Training,24,GPT-Plain,true,ham,2,1,2797,0
1414,AIXZNUNYZHM4I,283656266,82,Training,25,GPT-Plain,false,phishing,3,1,2674,0
1415,AIXZNUNYZHM4I,283656266,374,Training,26,GPT-Plain,false,phishing,3,1,3046,0
1416,AIXZNUNYZHM4I,283656266,658,Training,27,GPT-Plain,true,phishing,3,3,2582,1
1417,AIXZNUNYZHM4I,283656266,818,Training,28,GPT-Plain,true,ham,3,3,3672,0
1418,AIXZNUNYZHM4I,283656266,1362,Training,29,GPT-Plain,true,ham,2,3,3233,0
1419,AIXZNUNYZHM4I,283656266,302,Training,30,GPT-Plain,true,phishing,3,1,2265,1
1420,AIXZNUNYZHM4I,283656266,553,Training,31,GPT-Plain,true,phishing,4,1,2364,1
1421,AIXZNUNYZHM4I,283656266,1306,Training,32,GPT-Plain,false,ham,3,1,2914,1
1422,AIXZNUNYZHM4I,283656266,1154,Training,33,GPT-Plain,false,ham,3,1,2228,1
1423,AIXZNUNYZHM4I,283656266,702,Training,34,GPT-Plain,false,phishing,3,1,2673,0
1424,AIXZNUNYZHM4I,283656266,198,Training,35,GPT-Plain,true,phishing,2,1,6248,1
1425,AIXZNUNYZHM4I,283656266,1218,Training,36,GPT-Plain,false,ham,3,1,2176,1
1426,AIXZNUNYZHM4I,283656266,854,Training,37,GPT-Plain,false,ham,2,1,12278,1
1427,AIXZNUNYZHM4I,283656266,426,Training,38,GPT-Plain,true,phishing,3,3,3519,1
1428,AIXZNUNYZHM4I,283656266,1290,Training,39,GPT-Plain,false,ham,3,1,3794,1
1429,AIXZNUNYZHM4I,283656266,266,Training,40,GPT-Plain,true,phishing,3,1,2358,1
1430,AIXZNUNYZHM4I,283656266,1034,postTraining,1,GPT-Plain,true,ham,3,1,6199,0
1431,AIXZNUNYZHM4I,283656266,318,postTraining,2,GPT-Plain,true,phishing,3,1,17921,1
1432,AIXZNUNYZHM4I,283656266,38,postTraining,3,GPT-Plain,true,phishing,4,1,27200,1
1433,AIXZNUNYZHM4I,283656266,830,postTraining,4,GPT-Plain,false,ham,2,3,10548,1
1434,AIXZNUNYZHM4I,283656266,1426,postTraining,5,GPT-Plain,true,ham,2,1,28648,0
1435,AIXZNUNYZHM4I,283656266,1350,postTraining,6,GPT-Plain,false,ham,3,1,18695,1
1436,AIXZNUNYZHM4I,283656266,106,postTraining,7,GPT-Plain,true,phishing,4,1,17227,1
1437,AIXZNUNYZHM4I,283656266,690,postTraining,8,GPT-Plain,false,phishing,3,3,40608,0
1438,AIXZNUNYZHM4I,283656266,890,postTraining,9,GPT-Plain,false,ham,3,1,19981,1
1439,AIXZNUNYZHM4I,283656266,638,postTraining,10,GPT-Plain,false,phishing,3,3,20175,0
1440,A21TS13U0W5X3P,619308188,364,preTraining,1,Human-Plain,true,phishing,2,5,9696,1
1441,A21TS13U0W5X3P,619308188,360,preTraining,2,Human-Plain,false,phishing,2,2,25419,0
1442,A21TS13U0W5X3P,619308188,304,preTraining,3,Human-Plain,true,phishing,3,4,20884,1
1443,A21TS13U0W5X3P,619308188,288,preTraining,4,Human-Plain,true,phishing,3,3,16010,1
1444,A21TS13U0W5X3P,619308188,88,preTraining,5,Human-Plain,true,phishing,4,5,14848,1
1445,A21TS13U0W5X3P,619308188,208,preTraining,6,Human-Plain,true,phishing,4,5,14415,1
1446,A21TS13U0W5X3P,619308188,12,preTraining,7,Human-Plain,true,phishing,3,1,6490,1
1447,A21TS13U0W5X3P,619308188,80,preTraining,8,Human-Plain,true,phishing,4,5,11396,1
1448,A21TS13U0W5X3P,619308188,348,preTraining,9,Human-Plain,true,phishing,4,5,10180,1
1449,A21TS13U0W5X3P,619308188,4,preTraining,10,Human-Plain,true,phishing,4,5,12223,1
1450,A21TS13U0W5X3P,619308188,44,Training,1,Human-Plain,true,phishing,1,1,2871,1
1451,A21TS13U0W5X3P,619308188,188,Training,2,Human-Plain,true,phishing,4,5,5145,1
1452,A21TS13U0W5X3P,619308188,575,Training,3,Human-Plain,true,phishing,4,5,2096,1
1453,A21TS13U0W5X3P,619308188,192,Training,4,Human-Plain,true,phishing,4,5,1587,1
1454,A21TS13U0W5X3P,619308188,348,Training,5,Human-Plain,true,phishing,4,2,1341,1
1455,A21TS13U0W5X3P,619308188,515,Training,6,Human-Plain,true,phishing,4,4,984,1
1456,A21TS13U0W5X3P,619308188,340,Training,7,Human-Plain,true,phishing,4,5,801,1
1457,A21TS13U0W5X3P,619308188,364,Training,8,Human-Plain,true,phishing,4,5,2229,1
1458,A21TS13U0W5X3P,619308188,156,Training,9,Human-Plain,false,phishing,3,1,3384,0
1459,A21TS13U0W5X3P,619308188,523,Training,10,Human-Plain,true,phishing,4,5,3466,1
1460,A21TS13U0W5X3P,619308188,408,Training,11,Human-Plain,true,phishing,4,5,2156,1
1461,A21TS13U0W5X3P,619308188,324,Training,12,Human-Plain,true,phishing,4,5,1153,1
1462,A21TS13U0W5X3P,619308188,420,Training,13,Human-Plain,true,phishing,3,5,1001,1
1463,A21TS13U0W5X3P,619308188,316,Training,14,Human-Plain,true,phishing,4,2,708,1
1464,A21TS13U0W5X3P,619308188,16,Training,15,Human-Plain,true,phishing,4,5,1847,1
1465,A21TS13U0W5X3P,619308188,132,Training,16,Human-Plain,true,phishing,4,5,1496,1
1466,A21TS13U0W5X3P,619308188,583,Training,17,Human-Plain,true,phishing,4,5,3844,1
1467,A21TS13U0W5X3P,619308188,224,Training,18,Human-Plain,true,phishing,4,5,772,1
1468,A21TS13U0W5X3P,619308188,579,Training,19,Human-Plain,true,phishing,2,2,784,1
1469,A21TS13U0W5X3P,619308188,539,Training,20,Human-Plain,true,phishing,4,5,819,1
1470,A21TS13U0W5X3P,619308188,72,Training,21,Human-Plain,true,phishing,4,5,1932,1
1471,A21TS13U0W5X3P,619308188,451,Training,22,Human-Plain,true,phishing,4,5,557,1
1472,A21TS13U0W5X3P,619308188,644,Training,23,Human-Plain,true,phishing,4,5,1343,1
1473,A21TS13U0W5X3P,619308188,543,Training,24,Human-Plain,true,phishing,4,5,1190,1
1474,AONSG5WOC3OX0,46999585,745,preTraining,1,GPT-GPT,true,phishing,3,4,53168,1
1475,A21TS13U0W5X3P,619308188,400,Training,25,Human-Plain,true,phishing,4,5,1238,1
1476,A21TS13U0W5X3P,619308188,559,Training,26,Human-Plain,true,phishing,4,5,502,1
